Fecha,Hora,ACO,AJM,AJU,ATI,BJU,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MPA,NEZ,PED,SAC,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
25-04-2024,1,nr,nr,nr,nr,12,13,nr,17,nr,nr,nr,nr,nr,nr,14,12,5,nr,nr,nr,9,nr,19,nr,10,24,nr,nr,nr,nr,nr,nr,11,nr,nr,nr,19,nr,nr,
25-04-2024,2,nr,nr,nr,nr,13,18,26,14,nr,nr,nr,nr,nr,26,14,13,15,nr,nr,nr,9,nr,18,nr,17,16,nr,nr,nr,nr,nr,nr,17,nr,nr,27,14,nr,nr,
25-04-2024,3,nr,nr,nr,nr,19,12,21,19,nr,nr,nr,nr,nr,30,16,10,18,nr,nr,nr,12,nr,11,nr,25,19,nr,nr,nr,nr,nr,nr,11,nr,nr,22,18,nr,nr,
25-04-2024,4,nr,nr,nr,nr,17,14,18,31,nr,nr,nr,nr,nr,30,12,16,17,nr,nr,nr,17,nr,18,nr,17,22,nr,nr,nr,nr,nr,nr,14,nr,nr,15,22,nr,nr,
25-04-2024,5,nr,nr,nr,nr,19,18,18,33,nr,nr,nr,nr,nr,30,13,14,14,nr,nr,nr,16,nr,19,nr,18,35,nr,nr,nr,nr,nr,nr,6,nr,nr,20,21,nr,nr,
25-04-2024,6,nr,nr,nr,nr,20,9,20,34,nr,nr,nr,nr,nr,26,16,20,18,nr,nr,nr,21,nr,19,nr,16,29,nr,nr,nr,nr,nr,nr,13,nr,nr,18,27,nr,nr,
25-04-2024,7,nr,nr,nr,nr,22,22,24,30,nr,nr,nr,nr,nr,28,24,21,14,nr,nr,nr,28,nr,22,nr,19,23,nr,nr,nr,nr,nr,nr,14,nr,nr,22,30,nr,nr,
25-04-2024,8,nr,nr,nr,nr,22,28,23,31,nr,nr,nr,nr,nr,28,37,21,16,nr,nr,nr,25,nr,25,28,21,26,nr,nr,nr,nr,nr,nr,16,nr,nr,25,33,nr,nr,
25-04-2024,9,nr,nr,nr,nr,25,30,23,32,nr,nr,nr,nr,nr,25,28,27,17,nr,nr,nr,35,nr,25,40,21,34,nr,nr,nr,nr,nr,nr,24,nr,nr,22,30,nr,nr,
25-04-2024,10,nr,nr,nr,nr,33,29,28,49,nr,nr,nr,nr,nr,37,38,30,13,nr,nr,nr,32,nr,25,31,23,34,nr,nr,nr,nr,nr,nr,24,nr,nr,21,32,nr,nr,
25-04-2024,11,nr,nr,nr,nr,27,27,32,37,nr,nr,nr,nr,nr,45,36,29,30,nr,nr,nr,31,nr,27,43,40,38,nr,nr,nr,nr,nr,nr,22,nr,nr,25,34,nr,nr,
25-04-2024,12,nr,nr,nr,nr,28,36,26,29,nr,nr,nr,nr,nr,47,42,23,30,nr,nr,nr,32,nr,29,39,24,40,nr,nr,nr,nr,nr,nr,42,nr,nr,28,30,nr,nr,
25-04-2024,13,nr,nr,nr,nr,27,36,26,27,nr,nr,nr,nr,nr,35,37,25,24,nr,nr,nr,15,nr,26,34,36,45,nr,nr,nr,nr,nr,nr,16,nr,nr,30,33,nr,nr,
25-04-2024,14,nr,nr,nr,nr,22,26,26,25,nr,nr,nr,nr,nr,35,36,29,22,nr,nr,nr,20,nr,21,30,21,41,nr,nr,nr,nr,nr,nr,35,nr,nr,28,19,nr,nr,
25-04-2024,15,nr,nr,nr,nr,22,25,20,28,nr,nr,nr,nr,nr,36,35,15,19,nr,nr,nr,22,nr,26,26,12,33,nr,nr,nr,nr,nr,nr,11,nr,nr,22,29,nr,nr,
25-04-2024,16,nr,nr,nr,nr,23,25,20,27,nr,nr,nr,nr,nr,35,33,21,22,nr,nr,nr,26,nr,34,30,27,33,nr,nr,nr,nr,nr,nr,37,nr,nr,22,26,nr,nr,
25-04-2024,17,nr,nr,nr,nr,29,34,25,28,nr,nr,nr,nr,nr,41,33,29,25,nr,nr,nr,34,nr,33,32,26,37,nr,nr,nr,nr,nr,nr,41,nr,nr,28,27,nr,nr,
25-04-2024,18,nr,nr,nr,nr,33,30,34,38,nr,nr,nr,nr,nr,40,33,28,37,nr,nr,nr,29,nr,38,37,26,42,nr,nr,nr,nr,nr,nr,7,nr,nr,38,31,nr,nr,
25-04-2024,19,nr,nr,nr,nr,37,23,40,43,nr,nr,nr,nr,nr,41,nr,26,46,nr,nr,nr,35,nr,35,nr,34,44,nr,nr,nr,nr,nr,nr,48,nr,nr,49,33,nr,nr,
25-04-2024,20,nr,nr,nr,nr,50,55,51,49,nr,nr,nr,nr,nr,48,nr,39,45,nr,nr,nr,43,nr,30,nr,39,47,nr,nr,nr,nr,nr,nr,23,nr,nr,48,42,nr,nr,
25-04-2024,21,nr,nr,nr,nr,46,60,44,48,nr,nr,nr,nr,nr,55,nr,48,48,nr,nr,nr,53,nr,40,nr,47,49,nr,nr,nr,nr,nr,nr,42,nr,nr,46,44,nr,nr,
25-04-2024,22,nr,nr,nr,nr,48,35,45,57,nr,nr,nr,nr,nr,56,44,45,49,nr,nr,nr,49,nr,40,nr,43,53,nr,nr,nr,nr,nr,nr,45,nr,nr,45,42,nr,nr,
25-04-2024,23,nr,nr,nr,nr,49,61,52,56,nr,nr,nr,nr,nr,58,39,44,45,nr,nr,nr,49,nr,37,nr,38,53,nr,nr,nr,nr,nr,nr,43,nr,nr,49,46,nr,nr,
25-04-2024,24,nr,nr,nr,nr,51,25,49,45,nr,nr,nr,nr,nr,58,43,43,42,nr,nr,nr,46,nr,40,nr,nr,47,nr,nr,nr,nr,nr,nr,15,nr,nr,43,43,nr,nr,
26-04-2024,1,nr,nr,nr,nr,41,20,nr,23,nr,nr,nr,nr,nr,nr,36,50,35,nr,nr,nr,36,nr,31,nr,36,42,nr,nr,nr,nr,nr,nr,13,nr,nr,nr,43,nr,nr,
26-04-2024,2,nr,45,nr,nr,33,30,54,29,nr,nr,nr,nr,nr,66,19,32,25,nr,nr,nr,25,nr,39,nr,26,43,nr,nr,nr,nr,nr,nr,18,nr,nr,58,44,nr,nr,
26-04-2024,3,nr,37,nr,nr,37,20,55,47,nr,nr,nr,nr,nr,52,22,26,28,nr,nr,nr,24,nr,38,nr,48,48,nr,nr,nr,nr,nr,nr,20,nr,nr,81,44,nr,nr,
26-04-2024,4,nr,38,nr,nr,42,32,48,46,nr,nr,nr,nr,nr,57,41,42,29,nr,nr,nr,45,nr,36,nr,48,53,nr,nr,nr,nr,nr,nr,23,nr,nr,54,45,nr,nr,
26-04-2024,5,nr,36,nr,nr,33,31,41,39,nr,nr,nr,nr,nr,51,44,31,22,nr,nr,nr,46,nr,26,nr,37,44,nr,nr,nr,nr,nr,nr,27,nr,nr,40,42,nr,nr,
26-04-2024,6,nr,39,nr,nr,37,27,44,36,nr,nr,nr,nr,nr,48,35,29,27,nr,nr,nr,36,nr,28,nr,43,38,nr,nr,nr,nr,nr,nr,42,nr,nr,32,29,nr,nr,
26-04-2024,7,nr,33,nr,nr,36,37,44,47,nr,nr,nr,nr,nr,39,31,nr,27,nr,nr,nr,35,nr,30,nr,37,38,nr,nr,nr,nr,nr,nr,36,nr,nr,31,29,nr,nr,
26-04-2024,8,nr,41,nr,nr,33,37,42,49,nr,nr,nr,nr,nr,49,32,31,24,nr,nr,nr,38,nr,35,nr,39,46,nr,nr,nr,nr,nr,nr,41,nr,nr,38,37,nr,nr,
26-04-2024,9,nr,38,nr,nr,34,35,40,64,nr,nr,nr,nr,nr,42,38,33,27,nr,nr,nr,42,nr,33,52,nr,51,nr,nr,nr,nr,nr,nr,37,nr,nr,39,39,nr,nr,
26-04-2024,10,nr,34,30,nr,44,41,42,52,nr,nr,nr,nr,nr,43,41,42,32,nr,nr,nr,48,nr,38,46,38,47,45,nr,nr,nr,nr,nr,36,nr,nr,41,38,nr,nr,
26-04-2024,11,nr,37,32,nr,48,39,45,32,nr,nr,nr,nr,nr,42,42,39,28,nr,nr,nr,43,nr,36,38,29,38,40,nr,nr,nr,nr,nr,27,nr,nr,39,38,nr,nr,
26-04-2024,12,nr,42,37,nr,33,43,39,24,nr,nr,nr,nr,nr,40,42,32,26,nr,nr,nr,34,nr,33,36,24,43,29,nr,nr,nr,nr,nr,32,nr,nr,39,41,nr,nr,
26-04-2024,13,nr,42,41,nr,43,26,40,19,nr,nr,nr,nr,nr,49,40,22,19,nr,nr,nr,32,nr,24,34,30,34,31,nr,nr,nr,nr,nr,28,nr,nr,39,31,nr,nr,
26-04-2024,14,nr,42,36,nr,36,41,42,23,nr,nr,nr,nr,nr,44,23,24,11,nr,nr,nr,52,nr,30,40,36,38,29,nr,nr,nr,nr,nr,13,nr,nr,31,33,nr,nr,
26-04-2024,15,nr,36,37,nr,40,11,37,nr,nr,nr,nr,nr,nr,46,24,15,19,nr,nr,nr,31,nr,31,38,44,38,24,nr,nr,nr,nr,nr,30,nr,nr,30,38,nr,nr,
26-04-2024,16,nr,40,44,nr,42,31,35,29,nr,nr,nr,nr,nr,42,29,19,18,nr,nr,nr,31,nr,31,34,33,43,25,nr,nr,nr,nr,nr,2,nr,nr,31,34,nr,nr,
26-04-2024,17,nr,35,nr,nr,35,49,45,40,nr,nr,nr,nr,nr,48,29,33,25,nr,nr,nr,31,nr,43,34,nr,43,24,nr,nr,nr,nr,nr,19,nr,nr,38,34,nr,nr,
26-04-2024,18,nr,28,30,nr,37,24,31,19,nr,nr,nr,nr,nr,22,23,31,22,nr,nr,nr,30,nr,29,21,29,33,17,nr,nr,nr,nr,nr,25,nr,nr,29,25,nr,nr,
26-04-2024,19,nr,31,31,nr,35,7,22,16,nr,nr,nr,nr,nr,17,24,33,15,nr,nr,nr,34,nr,32,nr,35,34,24,nr,nr,nr,nr,nr,25,nr,nr,22,29,nr,nr,
26-04-2024,20,nr,34,32,nr,28,36,23,24,nr,nr,nr,nr,nr,27,32,29,14,nr,nr,nr,31,nr,37,nr,27,37,31,nr,nr,nr,nr,nr,32,nr,nr,31,29,nr,nr,
26-04-2024,21,nr,25,21,nr,41,32,34,39,nr,nr,nr,nr,nr,33,33,26,17,nr,nr,nr,32,nr,35,nr,37,37,35,nr,nr,nr,nr,nr,33,nr,nr,32,29,nr,nr,
26-04-2024,22,nr,29,27,nr,38,36,28,52,nr,nr,nr,nr,nr,37,39,41,21,nr,nr,nr,44,nr,34,nr,34,42,39,nr,nr,nr,nr,nr,32,nr,nr,28,31,nr,nr,
26-04-2024,23,nr,23,24,nr,31,30,27,39,nr,nr,nr,nr,nr,37,38,37,24,nr,nr,nr,36,nr,28,nr,24,47,47,nr,nr,nr,nr,nr,22,nr,nr,37,40,nr,nr,
26-04-2024,24,nr,21,nr,nr,26,25,23,40,nr,nr,nr,nr,nr,36,23,31,18,nr,nr,nr,33,nr,30,nr,15,47,50,nr,nr,nr,nr,nr,25,nr,nr,31,26,nr,nr,
27-04-2024,1,nr,17,nr,nr,24,24,nr,46,nr,nr,nr,nr,nr,nr,25,23,16,nr,nr,nr,26,nr,27,nr,30,31,34,nr,nr,nr,nr,nr,18,nr,nr,nr,30,nr,nr,
27-04-2024,2,nr,18,25,nr,24,30,27,41,nr,nr,nr,nr,nr,53,29,23,18,nr,nr,nr,34,nr,24,nr,24,33,51,nr,nr,nr,nr,nr,20,nr,nr,45,37,nr,nr,
27-04-2024,3,nr,22,22,nr,31,24,32,35,nr,nr,nr,nr,nr,46,22,25,17,nr,nr,nr,32,nr,25,nr,14,34,47,nr,nr,nr,nr,nr,21,nr,nr,31,37,nr,nr,
27-04-2024,4,nr,25,19,nr,29,32,23,37,nr,nr,nr,nr,nr,47,26,23,17,nr,nr,nr,36,nr,nr,nr,17,44,45,nr,nr,nr,nr,nr,18,nr,nr,24,31,nr,nr,
27-04-2024,5,nr,26,24,nr,33,32,29,51,nr,nr,nr,nr,nr,43,30,25,14,nr,nr,nr,48,nr,nr,nr,26,44,38,nr,nr,nr,nr,nr,25,nr,nr,26,42,nr,nr,
27-04-2024,6,nr,20,23,nr,27,30,25,44,nr,nr,nr,nr,nr,46,41,28,14,nr,nr,nr,nr,nr,nr,nr,18,48,39,nr,nr,nr,nr,nr,25,nr,nr,28,38,nr,nr,
27-04-2024,7,nr,23,20,nr,27,31,25,39,nr,nr,nr,nr,nr,48,37,25,11,nr,nr,nr,nr,nr,nr,nr,20,51,37,nr,nr,nr,nr,nr,24,nr,nr,26,33,nr,nr,
27-04-2024,8,nr,20,16,nr,28,31,28,48,nr,nr,nr,nr,nr,38,39,19,9,nr,nr,nr,45,nr,31,49,18,55,32,nr,nr,nr,nr,nr,21,nr,nr,38,34,nr,nr,
27-04-2024,9,nr,23,18,nr,33,33,22,51,nr,nr,nr,nr,nr,35,39,36,13,nr,nr,nr,47,nr,29,52,19,63,41,nr,nr,nr,nr,nr,25,nr,nr,25,41,nr,nr,
27-04-2024,10,nr,34,19,nr,36,22,24,48,nr,nr,nr,nr,nr,31,44,39,16,nr,nr,nr,44,nr,31,57,27,53,49,nr,nr,nr,nr,nr,34,nr,nr,35,53,nr,nr,
27-04-2024,11,nr,43,22,nr,47,43,38,25,nr,nr,nr,nr,nr,46,45,47,21,nr,nr,nr,48,nr,45,60,33,42,51,nr,nr,nr,nr,nr,34,nr,nr,47,56,nr,nr,
27-04-2024,12,nr,48,26,nr,38,40,49,27,nr,nr,nr,nr,nr,24,45,37,17,nr,nr,nr,36,nr,42,40,45,47,49,nr,nr,nr,nr,nr,40,nr,nr,45,40,nr,nr,
27-04-2024,13,nr,47,28,nr,39,28,41,31,nr,nr,nr,nr,nr,25,36,28,16,nr,nr,nr,37,nr,30,36,48,42,39,nr,nr,nr,nr,nr,45,nr,nr,40,40,nr,nr,
27-04-2024,14,nr,34,26,nr,45,40,40,23,nr,nr,nr,nr,nr,28,38,30,18,nr,nr,nr,42,nr,22,35,40,39,33,nr,nr,nr,nr,nr,45,nr,nr,30,24,nr,nr,
27-04-2024,15,nr,24,27,nr,31,23,26,26,nr,nr,nr,nr,nr,37,39,24,37,nr,nr,nr,34,nr,27,29,22,32,32,nr,nr,nr,nr,nr,33,nr,nr,27,30,nr,nr,
27-04-2024,16,nr,28,30,nr,27,38,26,30,nr,nr,nr,nr,nr,33,30,18,37,nr,nr,nr,29,nr,21,27,21,32,33,nr,nr,nr,nr,nr,50,nr,nr,31,28,nr,nr,
27-04-2024,17,nr,24,27,nr,26,43,28,31,nr,nr,nr,nr,nr,27,33,24,35,nr,nr,nr,30,nr,22,29,21,34,28,nr,nr,nr,nr,nr,9,nr,nr,24,27,nr,nr,
27-04-2024,18,nr,21,27,nr,30,18,26,30,nr,nr,nr,nr,nr,37,33,28,14,nr,nr,nr,28,nr,24,28,32,31,30,nr,nr,nr,nr,nr,26,nr,nr,23,25,nr,nr,
27-04-2024,19,nr,21,23,nr,24,8,30,34,nr,nr,nr,nr,nr,26,26,26,22,nr,nr,nr,30,nr,24,nr,21,34,30,nr,nr,nr,nr,nr,39,nr,nr,32,27,nr,nr,
27-04-2024,20,nr,23,26,nr,24,nr,26,39,nr,nr,nr,nr,nr,47,27,16,29,nr,nr,nr,28,nr,28,nr,26,31,33,nr,nr,nr,nr,nr,3,nr,nr,26,24,nr,nr,
27-04-2024,21,nr,24,24,nr,22,nr,29,32,nr,nr,nr,nr,nr,50,22,20,24,nr,nr,nr,nr,nr,29,nr,29,32,23,nr,nr,nr,nr,nr,3,nr,nr,30,24,nr,nr,
27-04-2024,22,nr,26,27,nr,26,31,nr,34,nr,nr,nr,nr,nr,30,23,27,26,nr,nr,nr,25,nr,33,nr,29,31,24,nr,nr,nr,nr,nr,20,nr,nr,25,23,nr,nr,
27-04-2024,23,nr,24,20,nr,29,30,27,41,nr,nr,nr,nr,nr,29,31,26,26,nr,nr,nr,34,nr,20,nr,33,29,30,nr,nr,nr,nr,nr,23,nr,nr,22,26,nr,nr,
27-04-2024,24,nr,24,26,nr,29,28,28,43,nr,nr,nr,nr,nr,38,32,28,26,nr,nr,nr,nr,nr,18,nr,21,30,34,nr,nr,nr,nr,nr,24,nr,nr,32,33,nr,nr,
28-04-2024,1,nr,29,nr,nr,28,34,nr,40,nr,nr,nr,nr,nr,nr,28,32,31,nr,nr,nr,34,nr,22,nr,14,31,33,nr,nr,nr,nr,nr,30,nr,nr,nr,33,nr,nr,
28-04-2024,2,nr,30,27,nr,32,28,32,34,nr,nr,nr,nr,nr,44,32,33,31,nr,nr,nr,nr,nr,25,nr,22,31,30,nr,nr,nr,nr,nr,33,nr,nr,16,29,nr,nr,
28-04-2024,3,nr,25,28,nr,30,37,37,33,nr,nr,nr,nr,nr,33,33,31,27,nr,nr,nr,nr,nr,25,nr,28,30,28,nr,nr,nr,nr,nr,28,nr,nr,30,30,nr,nr,
28-04-2024,4,nr,17,27,nr,34,17,31,52,nr,nr,nr,nr,nr,35,34,26,30,nr,nr,nr,nr,nr,23,nr,24,29,34,nr,nr,nr,nr,nr,22,nr,nr,33,33,nr,nr,
28-04-2024,5,nr,19,20,nr,32,24,28,52,nr,nr,nr,nr,nr,35,27,30,22,nr,nr,nr,nr,nr,18,nr,23,30,33,nr,nr,nr,nr,nr,24,nr,nr,31,32,nr,nr,
28-04-2024,6,nr,27,16,nr,32,19,36,60,nr,nr,nr,nr,nr,35,32,31,18,nr,nr,nr,nr,nr,20,nr,nr,32,33,nr,nr,nr,nr,nr,28,nr,nr,35,37,nr,nr,
28-04-2024,7,nr,33,15,nr,33,21,27,40,nr,nr,nr,nr,nr,38,29,25,17,nr,nr,nr,nr,nr,31,nr,22,36,36,nr,nr,nr,nr,nr,28,nr,nr,43,41,nr,nr,
28-04-2024,8,nr,31,17,nr,31,20,23,42,nr,nr,nr,nr,nr,33,34,35,15,nr,nr,nr,nr,nr,37,39,21,35,41,nr,nr,nr,nr,nr,25,nr,nr,40,38,nr,nr,
28-04-2024,9,nr,27,9,nr,29,29,18,50,nr,nr,nr,nr,nr,33,35,29,16,nr,nr,nr,42,nr,25,42,nr,41,42,nr,nr,nr,nr,nr,37,nr,nr,25,39,nr,nr,
28-04-2024,10,nr,26,19,nr,32,33,30,44,nr,nr,nr,nr,nr,43,32,23,14,nr,nr,nr,30,nr,20,27,29,26,37,nr,nr,nr,nr,nr,39,nr,nr,28,28,nr,nr,
28-04-2024,11,nr,20,20,nr,26,27,30,34,nr,nr,nr,nr,nr,62,35,25,20,nr,nr,nr,31,nr,22,32,nr,26,32,nr,nr,nr,nr,nr,28,nr,nr,26,29,nr,nr,
28-04-2024,12,nr,26,32,nr,25,17,29,24,nr,nr,nr,nr,nr,43,41,18,15,nr,nr,nr,29,nr,19,32,27,29,28,nr,nr,nr,nr,nr,25,nr,nr,27,31,nr,nr,
28-04-2024,13,nr,24,21,nr,28,45,25,28,nr,nr,nr,nr,nr,40,41,13,11,nr,nr,nr,31,nr,21,29,17,30,31,nr,nr,nr,nr,nr,45,nr,nr,28,29,nr,nr,
28-04-2024,14,nr,20,33,nr,25,42,24,30,nr,nr,nr,nr,nr,26,34,16,19,nr,nr,nr,22,nr,24,25,18,32,26,nr,nr,nr,nr,nr,7,nr,nr,23,26,nr,nr,
28-04-2024,15,nr,26,31,nr,27,12,22,32,nr,nr,nr,nr,nr,21,26,18,28,nr,nr,nr,37,nr,15,34,19,40,26,nr,nr,nr,nr,nr,50,nr,nr,25,18,nr,nr,
28-04-2024,16,nr,28,39,nr,32,21,28,38,nr,nr,nr,nr,nr,nr,27,24,13,nr,nr,nr,22,nr,26,46,24,38,24,nr,nr,nr,nr,nr,56,nr,nr,28,28,nr,nr,
28-04-2024,17,nr,27,30,nr,31,25,38,41,nr,nr,nr,nr,nr,56,44,27,19,nr,nr,nr,26,nr,26,50,27,38,39,nr,nr,nr,nr,nr,24,nr,nr,33,27,nr,nr,
28-04-2024,18,nr,24,23,nr,27,22,26,35,nr,nr,nr,nr,nr,56,29,24,12,nr,nr,nr,28,nr,23,57,18,40,39,nr,nr,nr,nr,nr,8,nr,nr,27,25,nr,nr,
28-04-2024,19,nr,18,20,nr,23,35,25,37,nr,nr,nr,nr,nr,59,19,18,15,nr,nr,nr,26,nr,25,19,21,28,48,nr,nr,nr,nr,nr,15,nr,nr,22,21,nr,nr,
28-04-2024,20,nr,19,20,nr,20,15,28,31,nr,nr,nr,nr,nr,45,18,23,11,nr,nr,nr,31,nr,20,nr,19,26,34,nr,nr,nr,nr,nr,31,nr,nr,26,20,nr,nr,
28-04-2024,21,nr,17,16,nr,15,16,22,24,nr,nr,nr,nr,nr,36,17,17,28,nr,nr,nr,21,nr,25,nr,16,25,21,nr,nr,nr,nr,nr,21,nr,nr,21,18,nr,nr,
28-04-2024,22,nr,11,14,nr,14,25,15,22,nr,nr,nr,nr,nr,36,16,21,19,nr,nr,nr,14,nr,11,nr,14,22,13,nr,nr,nr,nr,nr,7,nr,nr,16,17,nr,nr,
28-04-2024,23,nr,18,14,nr,21,25,18,20,nr,nr,nr,nr,nr,31,14,23,16,nr,nr,nr,17,nr,15,nr,15,38,43,nr,nr,nr,nr,nr,23,nr,nr,10,13,nr,nr,
28-04-2024,24,nr,15,17,nr,16,15,20,16,nr,nr,nr,nr,nr,53,24,21,18,nr,nr,nr,nr,nr,13,nr,nr,41,45,nr,nr,nr,nr,nr,18,nr,nr,17,25,nr,nr,
29-04-2024,1,nr,13,nr,nr,19,21,nr,17,nr,nr,nr,nr,nr,nr,36,25,15,nr,nr,nr,nr,nr,11,nr,18,27,30,nr,nr,nr,nr,nr,21,nr,nr,nr,29,nr,nr,
29-04-2024,2,nr,12,12,nr,20,20,15,15,nr,nr,nr,nr,nr,31,29,19,16,nr,nr,nr,nr,nr,11,nr,17,28,29,nr,nr,nr,nr,nr,19,nr,nr,17,18,nr,nr,
29-04-2024,3,nr,12,15,nr,20,22,19,15,nr,nr,nr,nr,nr,37,24,25,14,nr,nr,nr,nr,nr,17,nr,10,40,27,nr,nr,nr,nr,nr,19,nr,nr,17,26,nr,nr,
29-04-2024,4,nr,12,11,nr,20,20,16,16,nr,nr,nr,nr,nr,31,20,18,11,nr,nr,nr,nr,nr,14,nr,7,38,26,nr,nr,nr,nr,nr,17,nr,nr,31,32,nr,nr,
29-04-2024,5,nr,12,13,nr,25,30,19,25,nr,nr,nr,nr,nr,26,28,26,16,nr,nr,nr,nr,nr,15,nr,8,39,27,nr,nr,nr,nr,nr,17,nr,nr,40,44,nr,nr,
29-04-2024,6,nr,15,14,nr,31,30,18,35,nr,nr,nr,nr,nr,31,30,24,15,nr,nr,nr,nr,nr,18,nr,12,44,29,nr,nr,nr,nr,nr,13,nr,nr,44,37,nr,nr,
29-04-2024,7,nr,17,23,nr,26,29,18,37,nr,nr,nr,nr,nr,30,37,28,13,nr,nr,nr,nr,nr,25,nr,15,47,37,nr,nr,nr,nr,nr,19,nr,nr,55,38,nr,nr,
29-04-2024,8,nr,21,24,nr,25,35,13,46,nr,nr,nr,nr,nr,47,37,31,17,nr,nr,nr,39,nr,24,nr,16,53,40,nr,nr,nr,nr,nr,23,nr,nr,53,51,nr,nr,
29-04-2024,9,nr,18,25,nr,29,43,21,57,nr,nr,nr,nr,nr,30,39,37,16,nr,nr,nr,nr,nr,24,nr,16,55,42,nr,nr,nr,nr,nr,25,nr,nr,51,45,nr,nr,
29-04-2024,10,nr,20,23,nr,31,37,25,38,nr,nr,nr,nr,nr,27,40,40,16,nr,nr,nr,nr,nr,31,nr,22,56,40,nr,nr,nr,nr,nr,32,nr,nr,29,41,nr,nr,
29-04-2024,11,nr,19,23,nr,34,41,34,37,nr,nr,nr,nr,nr,36,42,40,14,nr,nr,nr,49,nr,41,nr,32,64,41,nr,nr,nr,nr,nr,48,nr,nr,30,41,nr,nr,
29-04-2024,12,nr,31,27,nr,35,52,32,31,nr,nr,nr,nr,nr,46,41,40,19,nr,nr,nr,41,nr,33,nr,34,45,nr,nr,nr,nr,nr,nr,32,nr,nr,39,43,nr,nr,
29-04-2024,13,nr,36,26,nr,40,44,35,30,nr,nr,nr,nr,nr,34,39,35,24,nr,nr,nr,nr,nr,38,nr,38,23,29,nr,nr,nr,nr,nr,52,nr,nr,27,33,nr,nr,
29-04-2024,14,nr,22,24,nr,23,53,28,28,nr,nr,nr,nr,nr,25,23,24,27,nr,nr,nr,22,nr,18,nr,27,nr,nr,nr,nr,nr,nr,nr,1,nr,nr,28,28,nr,nr,
29-04-2024,15,nr,15,24,nr,24,36,21,26,nr,nr,nr,nr,nr,27,23,29,22,nr,nr,nr,29,nr,23,nr,19,nr,nr,nr,nr,nr,nr,nr,17,nr,nr,19,20,nr,nr,
29-04-2024,16,nr,20,24,nr,20,31,20,27,nr,nr,nr,nr,nr,24,29,23,21,nr,nr,nr,nr,nr,22,nr,22,26,nr,nr,nr,nr,nr,nr,8,nr,nr,20,18,nr,nr,
29-04-2024,17,nr,22,17,nr,20,32,26,32,nr,nr,nr,nr,nr,23,26,28,19,nr,nr,nr,nr,nr,19,nr,24,29,22,nr,nr,nr,nr,nr,28,nr,nr,14,20,nr,nr,
29-04-2024,18,nr,30,19,nr,21,25,23,30,nr,nr,nr,nr,nr,20,20,27,23,nr,nr,nr,nr,nr,20,nr,24,23,21,nr,nr,nr,nr,nr,15,nr,nr,18,19,nr,nr,
29-04-2024,19,nr,27,28,nr,28,22,25,32,nr,nr,nr,nr,nr,28,18,31,21,nr,nr,nr,32,nr,29,nr,26,28,25,nr,nr,nr,nr,nr,13,nr,nr,27,25,nr,nr,
29-04-2024,20,nr,26,25,nr,29,36,36,39,nr,nr,nr,nr,nr,33,32,32,24,nr,nr,nr,30,nr,30,nr,nr,30,29,nr,nr,nr,nr,nr,29,nr,nr,28,25,nr,nr,
29-04-2024,21,nr,13,24,nr,29,20,32,34,nr,nr,nr,nr,nr,33,22,32,20,nr,nr,nr,30,nr,26,nr,24,33,33,nr,nr,nr,nr,nr,48,nr,nr,31,24,nr,nr,
29-04-2024,22,nr,19,22,nr,26,38,21,31,nr,nr,nr,nr,nr,26,25,23,22,nr,nr,nr,22,nr,26,nr,17,33,26,nr,nr,nr,nr,nr,34,nr,nr,26,26,nr,nr,
29-04-2024,23,nr,26,25,nr,25,17,23,29,nr,nr,nr,nr,nr,nr,21,23,22,nr,nr,nr,25,nr,30,nr,23,41,29,nr,nr,nr,nr,nr,22,nr,nr,26,27,nr,nr,
29-04-2024,24,nr,22,31,nr,28,26,25,34,nr,nr,nr,nr,nr,36,31,31,30,nr,nr,nr,30,nr,30,nr,22,35,36,nr,nr,nr,nr,nr,23,nr,nr,33,28,nr,nr,
30-04-2024,1,nr,20,nr,nr,33,27,nr,43,nr,nr,nr,nr,nr,nr,34,27,23,nr,nr,nr,30,nr,23,nr,29,41,39,nr,nr,nr,nr,nr,25,nr,nr,nr,30,nr,nr,
30-04-2024,2,nr,19,28,nr,31,30,23,42,nr,nr,nr,nr,nr,37,29,27,21,nr,nr,nr,38,nr,23,nr,15,42,39,nr,nr,nr,nr,nr,21,nr,nr,26,41,nr,nr,
30-04-2024,3,nr,17,29,nr,31,24,31,42,nr,nr,nr,nr,nr,43,29,29,24,nr,nr,nr,38,nr,20,nr,nr,46,39,nr,nr,nr,nr,nr,22,nr,nr,38,38,nr,nr,
30-04-2024,4,nr,19,24,nr,32,31,34,36,nr,nr,nr,nr,nr,45,34,32,25,nr,nr,nr,42,nr,21,nr,31,44,41,nr,nr,nr,nr,nr,26,nr,nr,44,49,nr,nr,
30-04-2024,5,nr,22,23,nr,34,36,31,43,nr,nr,nr,nr,nr,43,42,27,23,nr,nr,nr,34,nr,22,nr,28,49,40,nr,nr,nr,nr,nr,26,nr,nr,45,42,nr,nr,
